Player,Player_Id,Nation,Pos,Age,Born,Squad,Comp,Gls,Gls_rank,Gls_norm,Ast,Ast_rank,Ast_norm,xG,xG_rank,xG_norm,npxG,npxG_rank,npxG_norm,xAG,xAG_rank,xAG_norm,PrgC,PrgC_rank,PrgC_norm,PrgP,PrgP_rank,PrgP_norm,Sh,Sh_rank,Sh_norm,Sh/90,Sh/90_rank,Sh/90_norm,SoT,SoT_rank,SoT_norm,SoT/90,SoT/90_rank,SoT/90_norm,G/Sh,G/Sh_rank,G/Sh_norm,KP,KP_rank,KP_norm,PPA,PPA_rank,PPA_norm,Tkl,Tkl_rank,Tkl_norm,Tkl%,Tkl%_rank,Tkl%_norm,Int,Int_rank,Int_norm,SCA,SCA_rank,SCA_norm,SCA90,SCA90_rank,SCA90_norm,Carries,Carries_rank,Carries_norm,PrgDist_stats_possession,PrgDist_stats_possession_rank,PrgDist_stats_possession_norm,Recov,Recov_rank,Recov_norm,total_minutes,total_minutes_rank,total_minutes_norm,image_url,sub_position,market_value
Tom King,215810,Wales,GK,29,1995,Wolves,GB1,0,1231,0,0,1207,0,0,1876,0,0,1875,0,0,1854,0,0,1949,0,0,2058,0,0,1941,0,0,1931,0,0,1706,0,0,1693,0,,,,0,1952,0,0,1887,0,0,2029,0,,,,0,1925,0,0,2099,0,0,2083,0,1,2220,0.00041684,5,2202,0.00068157,0,2185,0,0,2203,0,https://img.a.transfermarkt.technology/portrait/header/215810-1621592912.jpg?lm=1,Goalkeeper,200000
Tom Krau_,405687,Germany,MF,23,2001,Bochum,DE1,0,1231,0,0,1207,0,0.4,1458,0.014760148,0.4,1452,0.016666667,0.7,1188,0.049295775,16,1102,0.075117371,84,533,0.2320441988950276,11,1123,0.072368421,0.92,1050,0.040888889,2,1260,0.026666667,0.17,1258,0.007623008,0,1194,0,12,897,0.1263157894736842,9,911,0.081081081,35,599,0.2845528455284553,50,1019,0.5,11,901,0.1527777777777778,40,682,0.198019802,3.3400000000000003,401,0.026771271,430,1109,0.1792413505627344,1021,1148,0.1391766630316248,78,695,0.3070866141732283,679,1505,0.2433691756272401,https://img.a.transfermarkt.technology/portrait/header/405687-1738138216.jpg?lm=1,Central Midfield,4000000
Tom Louchet,750904,France,"DF,MF",21,2003,Nice,FR1,1,812,0.032258065,0,1207,0,0.8,1167,0.029520295,0.8,1154,0.033333333,1.2,865,0.084507042,19,977,0.089201878,36,1216,0.099447514,12,1065,0.078947368,1.39,758,0.061777778,4,919,0.053333333,0.46,724,0.020626962,0.08,824,0.08,14,796,0.1473684210526315,9,911,0.081081081,27,832,0.2195121951219512,73.9,214,0.7390000000000001,18,553,0.25,31,900,0.1534653465346534,3.6,316,0.028855262,246,1527,0.1025427261358899,657,1441,0.089558342,36,1409,0.1417322834645669,713,1478,0.2555555555555555,https://img.a.transfermarkt.technology/portrait/header/750904-1739971797.jpg?lm=1,Right Midfield,3000000
Tom Pouilly,917817,France,"DF,MF",21,2003,Lens,FR1,0,1231,0,0,1207,0,0.4,1458,0.014760148,0.4,1452,0.016666667,0.4,1415,0.028169014,12,1277,0.056338028,11,1721,0.03038674,5,1514,0.032894737,1.65,641,0.073333333,2,1260,0.026666667,0.66,502,0.029595206,0,1194,0,3,1550,0.031578947,9,911,0.081081081,9,1553,0.073170732,50,1019,0.5,4,1425,0.055555556,8,1660,0.03960396,2.64,659,0.021160526,152,1765,0.063359733,326,1774,0.044438386,16,1795,0.062992126,62,2101,0.022222222,https://img.a.transfermarkt.technology/portrait/header/917817-1699472291.jpg?lm=1,Defensive Midfield,100000
Tom Rothe,798043,Germany,"DF,MF",19,2004,Union Berlin,DE1,3,403,0.096774194,3,304,0.1666666666666666,1.8,721,0.066420664,1.8,697,0.075,1.3,818,0.091549296,25,767,0.1173708920187793,50,967,0.1381215469613259,23,612,0.1513157894736842,1.24,847,0.055111111,9,459,0.12,0.49,684,0.021972198,0.13,470,0.13,12,897,0.1263157894736842,15,582,0.1351351351351351,45,375,0.3658536585365853,56.9,789,0.569,18,553,0.25,35,796,0.1732673267326732,1.89,1074,0.015149013,456,1062,0.1900791996665277,889,1245,0.1211832061068702,77,707,0.3031496062992126,1241,1024,0.4448028673835125,https://img.a.transfermarkt.technology/portrait/header/798043-1715607518.jpg?lm=1,Left-Back,10000000
Tommaso Augello,284595,Italy,DF,29,1994,Cagliari,IT1,0,1231,0,7,55,0.3888888888888889,0.3,1550,0.011070111,0.3,1547,0.0125,4.6,149,0.323943662,58,257,0.272300469,118,248,0.3259668508287293,8,1313,0.052631579,0.27,1767,0.012,0,1706,0,0,1693,0,0,1194,0,39,160,0.4105263157894737,38,116,0.3423423423423423,49,287,0.3983739837398374,69.8,300,0.698,16,628,0.2222222222222222,73,234,0.3613861386138614,2.42,756,0.019397148,882,334,0.3676531888286786,2239,400,0.3052071973827699,135,159,0.531496063,2112,336,0.7569892473118279,https://img.a.transfermarkt.technology/portrait/header/284595-1663679538.jpg?lm=1,Left-Back,1800000
Tommaso Baldanzi,641537,Italy,"MF,FW",21,2003,Roma,IT1,1,812,0.032258065,1,742,0.055555556,1.4,865,0.051660517,1.4,847,0.058333333,1,988,0.070422535,39,473,0.1830985915492957,23,1446,0.063535912,20,723,0.131578947,2.16,416,0.096,4,919,0.053333333,0.43,754,0.019281725,0.05,1062,0.05,10,1010,0.1052631578947368,6,1147,0.054054054,12,1416,0.097560976,33.3,1659,0.3329999999999999,6,1246,0.083333333,36,772,0.1782178217821782,3.89,219,0.031179714,292,1418,0.121717382,994,1163,0.1354961832061068,48,1177,0.1889763779527559,676,1511,0.2422939068100358,https://img.a.transfermarkt.technology/portrait/header/641537-1661764089.jpg?lm=1,Attacking Midfield,14000000
Tommaso Pobega,392538,Italy,MF,25,1999,Bologna,IT1,2,564,0.064516129,2,465,0.1111111111111111,2.1,650,0.077490775,2,645,0.083333333,1.4,774,0.098591549,12,1277,0.056338028,42,1101,0.1160220994475138,24,579,0.1578947368421052,1.83,554,0.081333333,8,529,0.1066666666666666,0.61,556,0.027353145,0.08,824,0.08,12,897,0.1263157894736842,5,1240,0.045045045,33,653,0.2682926829268293,73.3,225,0.733,14,723,0.1944444444444444,27,1009,0.1336633663366336,2.06,979,0.016511622,293,1416,0.1221342225927469,517,1592,0.070474373,45,1237,0.1771653543307086,927,1276,0.332258065,https://img.a.transfermarkt.technology/portrait/header/392538-1661767249.jpg?lm=1,Central Midfield,10000000
Tommy Doyle,433183,England,MF,22,2001,Wolves,GB1,0,1231,0,1,742,0.055555556,0.6,1304,0.022140221,0.6,1293,0.025,0.5,1344,0.035211268,6,1569,0.028169014,40,1143,0.1104972375690607,9,1251,0.059210526,1.66,636,0.073777778,2,1260,0.026666667,0.37,827,0.016591252,0,1194,0,7,1212,0.073684211,3,1449,0.027027027,11,1459,0.089430894,40,1491,0.4,5,1329,0.069444444,17,1304,0.084158416,3.13,469,0.025088047,260,1493,0.1083784910379324,578,1518,0.078789531,43,1282,0.1692913385826771,476,1684,0.1706093189964157,https://img.a.transfermarkt.technology/portrait/header/433183-1682690588.jpg?lm=1,Central Midfield,10000000
Tomás Conechny,401571,Argentina,"FW,MF",26,1998,Alavés,ES1,1,812,0.032258065,0,1207,0,2.4,572,0.088560886,2.4,543,0.1,0.3,1493,0.021126761,14,1190,0.0657277,23,1446,0.063535912,22,639,0.1447368421052631,2.34,326,0.104,10,413,0.1333333333333333,1.06,191,0.047531695,0.05,1062,0.05,7,1212,0.073684211,11,790,0.099099099,15,1284,0.1219512195121951,33.3,1659,0.3329999999999999,6,1246,0.083333333,14,1422,0.069306931,1.48,1338,0.011862719,249,1517,0.1037932471863276,413,1683,0.05629771,45,1237,0.1771653543307086,726,1466,0.2602150537634408,https://img.a.transfermarkt.technology/portrait/header/401571-1739448726.JPG?lm=1,Left Winger,2000000
Tomás Palacios,993645,Argentina,DF,21,2003,Monza,IT1,0,1231,0,0,1207,0,0,1876,0,0,1875,0,0,1854,0,3,1728,0.014084507,24,1429,0.066298343,1,1845,0.006578947,0.2,1845,0.008888889,0,1706,0,0,1693,0,0,1194,0,0,1952,0,1,1707,0.009009009,11,1459,0.089430894,69.2,307,0.6920000000000001,9,1021,0.125,6,1752,0.02970297,1.01,1618,0.008095504,307,1378,0.1279699874947895,715,1387,0.097464558,31,1509,0.1220472440944882,296,1847,0.1060931899641577,https://img.a.transfermarkt.technology/portrait/header/993645-1739282030.jpg?lm=1,Centre-Back,5000000
Tomáš Suslov,540333,Slovakia,"MF,FW",22,2002,Hellas Verona,IT1,0,1231,0,1,742,0.055555556,1.6,788,0.05904059,1.6,764,0.066666667,1.9,582,0.1338028169014084,39,473,0.1830985915492957,82,553,0.2265193370165746,32,390,0.2105263157894736,1.38,768,0.061333333,7,605,0.093333333,0.3,944,0.013452366,0,1194,0,27,334,0.2842105263157894,22,385,0.1981981981981982,54,209,0.4390243902439024,31.9,1742,0.319,18,553,0.25,74,226,0.3663366336633663,3.2,449,0.025649122,462,1051,0.192580242,1314,910,0.1791166848418756,88,578,0.3464566929133858,1862,536,0.6673835125448029,https://img.a.transfermarkt.technology/portrait/header/540333-1695032418.jpg?lm=1,Attacking Midfield,6000000
Toni Lato,320271,Spain,DF,26,1997,Mallorca,ES1,0,1231,0,0,1207,0,0,1876,0,0,1875,0,0.4,1415,0.028169014,15,1142,0.070422535,26,1397,0.071823204,0,1941,0,0,1931,0,0,1706,0,0,1693,0,,,,6,1297,0.063157895,11,790,0.099099099,17,1195,0.1382113821138211,63.6,496,0.636,6,1246,0.083333333,14,1422,0.069306931,2.03,995,0.016271162,155,1753,0.064610254,434,1666,0.059160305,30,1525,0.1181102362204724,437,1726,0.1566308243727598,https://img.a.transfermarkt.technology/portrait/header/320271-1496906352.jpg?lm=1,Left-Back,2000000
Toni Martínez,302371,Spain,FW,27,1997,Alavés,ES1,4,310,0.1290322580645161,0,1207,0,3.6,382,0.1328413284132841,3.6,344,0.15,0.6,1261,0.042253521,13,1231,0.061032864,11,1721,0.03038674,46,208,0.3026315789473684,4.09,52,0.1817777777777777,15,239,0.2,1.33,86,0.059638824,0.09,750,0.09,11,953,0.1157894736842105,4,1337,0.036036036,12,1416,0.097560976,50,1019,0.5,1,1767,0.013888889,27,1009,0.1336633663366336,2.3999999999999995,770,0.019236841,162,1731,0.067528137,270,1835,0.036804798,30,1525,0.1181102362204724,862,1351,0.3089605734767025,https://img.a.transfermarkt.technology/portrait/header/302371-1606396665.png?lm=1,Centre-Forward,2800000
Tosin Adarabioyo,258878,England,DF,26,1997,Chelsea,GB1,1,812,0.032258065,1,742,0.055555556,0.9,1100,0.033210332,0.9,1084,0.0375,0.2,1580,0.014084507,5,1614,0.023474178,42,1101,0.1160220994475138,13,1014,0.085526316,0.83,1137,0.036888889,2,1260,0.026666667,0.13,1381,0.005829359,0.08,824,0.08,1,1806,0.010526316,1,1707,0.009009009,17,1195,0.1382113821138211,66.7,349,0.667,11,901,0.1527777777777778,15,1382,0.074257426,0.96,1646,0.007694737,777,482,0.3238849520633597,1809,605,0.2465921483097055,41,1330,0.1614173228346456,1179,1071,0.4225806451612903,https://img.a.transfermarkt.technology/portrait/header/258878-1646903871.jpg?lm=1,Centre-Back,20000000
Toti Gomes,606718,Portugal,DF,25,1999,Wolves,GB1,0,1231,0,1,742,0.055555556,0.7,1242,0.025830258,0.7,1230,0.029166667,0.9,1052,0.063380282,27,709,0.1267605633802817,86,514,0.2375690607734806,7,1379,0.046052632,0.24,1800,0.010666667,2,1260,0.026666667,0.07,1578,0.003138885,0,1194,0,9,1074,0.094736842,6,1147,0.054054054,61,130,0.4959349593495935,80.4,123,0.804,25,326,0.3472222222222222,21,1175,0.1039603960396039,0.72,1773,0.005771052,1205,95,0.5022926219258024,3203,148,0.4366139585605234,116,293,0.4566929133858268,1985,443,0.7114695340501792,https://img.a.transfermarkt.technology/portrait/header/606718-1743575342.jpg?lm=1,Centre-Back,25000000
Trent Alexander-Arnold,314353,England,DF,25,1998,Liverpool,GB1,3,403,0.096774194,6,85,0.3333333333333333,1.9,700,0.070110701,1.9,674,0.079166667,7.3,35,0.5140845070422535,51,319,0.2394366197183098,232,19,0.6408839779005525,45,220,0.2960526315789473,1.71,613,0.076,8,529,0.1066666666666666,0.3,944,0.013452366,0.07,908,0.07,52,69,0.5473684210526316,65,17,0.5855855855855856,72,56,0.5853658536585366,46.7,1252,0.467,31,182,0.4305555555555556,98,106,0.4851485148514851,3.73,265,0.029897258,1183,108,0.4931221342225927,2860,217,0.3898582333696837,132,175,0.5196850393700787,2157,311,0.7731182795698924,https://img.a.transfermarkt.technology/portrait/header/314353-1701680958.jpg?lm=1,Right-Back,75000000
Trevoh Chalobah,346314,England,DF,25,1999,Chelsea,GB1,3,403,0.096774194,1,742,0.055555556,2,675,0.073800738,2,645,0.083333333,1.6,677,0.1126760563380281,15,1142,0.070422535,71,672,0.1961325966850828,18,799,0.1184210526315789,0.69,1277,0.030666667,6,696,0.08,0.2,1172,0.008968244,0,1194,0,7,1212,0.073684211,5,1240,0.045045045,31,707,0.2520325203252032,87.5,95,0.875,29,221,0.4027777777777778,24,1095,0.1188118811881188,1.29,1452,0.010339802,704,590,0.2934556065027094,1433,825,0.1953380588876772,85,620,0.3346456692913386,1539,797,0.5516129032258065,https://img.a.transfermarkt.technology/portrait/header/346314-1698937171.jpg?lm=1,Centre-Back,17000000
Tuta,546213,Brazil,"DF,MF",25,1999,Eint Frankfurt,DE1,2,564,0.064516129,1,742,0.055555556,1.1,991,0.040590406,1.1,972,0.045833333,0.3,1493,0.021126761,11,1330,0.051643192,78,593,0.2154696132596685,13,1014,0.085526316,0.51,1470,0.022666667,5,790,0.066666667,0.2,1172,0.008968244,0.15,350,0.15,4,1466,0.042105263,11,790,0.099099099,44,394,0.3577235772357723,70,287,0.7,40,74,0.5555555555555556,26,1037,0.1287128712871287,1.03,1603,0.008255811,1007,214,0.4197582325969153,1884,565,0.2568157033805889,120,261,0.4724409448818897,1854,540,0.6645161290322581,https://img.a.transfermarkt.technology/portrait/header/546213-1663064755.jpg?lm=1,Centre-Back,15000000
Tyler Adams,332705,United States,MF,25,1999,Bournemouth,GB1,0,1231,0,3,304,0.1666666666666666,1.6,788,0.05904059,1.6,764,0.066666667,1,988,0.070422535,14,1190,0.0657277,76,615,0.2099447513812154,9,1251,0.059210526,0.41,1607,0.018222222,2,1260,0.026666667,0.09,1511,0.00403571,0,1194,0,18,612,0.1894736842105263,4,1337,0.036036036,83,31,0.6747967479674797,54.2,897,0.542,32,163,0.4444444444444444,41,667,0.2029702970297029,1.88,1084,0.015068859,663,648,0.2763651521467278,1447,819,0.1972464558342421,114,310,0.4488188976377952,1378,919,0.4939068100358423,https://img.a.transfermarkt.technology/portrait/header/332705-1666472142.jpg?lm=1,Defensive Midfield,18000000
Tyler Dibling,866655,England,"FW,MF",18,2006,Southampton,GB1,2,564,0.064516129,0,1207,0,2.5,549,0.092250923,2.5,520,0.1041666666666666,1.5,725,0.1056338028169014,69,178,0.323943662,64,759,0.1767955801104972,28,470,0.1842105263157894,1.34,789,0.059555556,9,459,0.12,0.43,754,0.019281725,0.07,908,0.07,20,540,0.2105263157894736,20,433,0.1801801801801801,34,627,0.2764227642276423,61.5,578,0.615,8,1092,0.1111111111111111,56,405,0.2772277227722772,2.6900000000000004,638,0.021561293,558,826,0.2325969153814089,2215,408,0.3019356597600872,80,677,0.3149606299212598,1622,730,0.5813620071684588,https://img.a.transfermarkt.technology/portrait/header/866655-1724485194.jpg?lm=1,Right Winger,25000000
Tyrick Mitchell,730893,England,DF,24,1999,Crystal Palace,GB1,0,1231,0,5,136,0.2777777777777778,1.3,899,0.04797048,1.3,880,0.054166667,6.4,59,0.4507042253521127,62,222,0.2910798122065727,70,684,0.1933701657458563,12,1065,0.078947368,0.35,1692,0.015555556,3,1078,0.04,0.09,1511,0.00403571,0,1194,0,41,141,0.431578947,33,175,0.2972972972972973,91,16,0.7398373983739838,54.3,891,0.5429999999999999,19,511,0.2638888888888889,72,244,0.3564356435643564,2.1,952,0.016832236,820,411,0.3418090871196332,1761,631,0.2400490730643402,168,51,0.6614173228346457,2529,77,0.9064516129032258,https://img.a.transfermarkt.technology/portrait/header/730893-1693826944.jpg?lm=1,Left-Back,25000000
Tyrique George,936874,England,FW,18,2006,Chelsea,GB1,1,812,0.032258065,1,742,0.055555556,0.2,1651,0.007380074,0.2,1648,0.008333333,0.7,1188,0.049295775,9,1427,0.042253521,3,1913,0.008287293,3,1683,0.019736842,1.48,720,0.065777778,1,1464,0.013333333,0.4899999999999999,696,0.021972198,0.33,30,0.33,6,1297,0.063157895,1,1707,0.009009009,2,1888,0.016260163,66.7,349,0.667,2,1621,0.027777778,7,1712,0.034653465,3.44,362,0.027572806,46,2065,0.019174656,209,1910,0.02848964,4,2068,0.015748031,84,2077,0.030107527,https://img.a.transfermarkt.technology/portrait/header/936874-1731016609.jpg?lm=1,Left Winger,3500000
Tyrone Mings,253677,England,DF,31,1993,Aston Villa,GB1,0,1231,0,0,1207,0,0.8,1167,0.029520295,0.8,1154,0.033333333,0.2,1580,0.014084507,7,1521,0.03286385,40,1143,0.1104972375690607,9,1251,0.059210526,0.72,1250,0.032,1,1464,0.013333333,0.08,1542,0.003587298,0,1194,0,3,1550,0.031578947,5,1240,0.045045045,7,1655,0.056910569,100,1,1,7,1162,0.097222222,18,1275,0.089108911,1.45,1356,0.011622258,484,999,0.2017507294706127,1365,872,0.1860687022900763,38,1378,0.1496062992125984,871,1338,0.3121863799283154,https://img.a.transfermarkt.technology/portrait/header/253677-1593437372.jpg?lm=1,Centre-Back,6000000
Tyronne Ebuehi,309944,Nigeria,"DF,MF",28,1995,Empoli,IT1,0,1231,0,0,1207,0,0,1876,0,0,1875,0,0,1854,0,3,1728,0.014084507,4,1885,0.011049724,0,1941,0,0,1931,0,0,1706,0,0,1693,0,,,,0,1952,0,1,1707,0.009009009,3,1841,0.024390244,100,1,1,2,1621,0.027777778,1,2021,0.004950495,1.23,1486,0.009858881,20,2132,0.008336807,45,2123,0.006134133,6,2030,0.023622047,25,2143,0.008960573,https://img.a.transfermarkt.technology/portrait/header/309944-1730186082.jpg?lm=1,Right-Back,1500000
Téji Savanier,127156,France,MF,32,1991,Montpellier,FR1,2,564,0.064516129,5,136,0.2777777777777778,3.8,358,0.1402214022140221,2.3,565,0.095833333,6.9,46,0.4859154929577465,26,737,0.1220657276995305,183,50,0.505524862,45,220,0.2960526315789473,1.71,613,0.076,14,267,0.1866666666666666,0.53,631,0.023765847,0,1194,0,67,17,0.7052631578947368,31,194,0.2792792792792792,29,777,0.2357723577235772,41.9,1438,0.419,15,673,0.2083333333333333,122,31,0.6039603960396039,4.83,95,0.038714143,909,296,0.3789078782826177,1948,537,0.2655398037077426,117,284,0.4606299212598425,2244,242,0.8043010752688172,https://img.a.transfermarkt.technology/portrait/header/127156-1702663364.JPG?lm=1,Attacking Midfield,3000000
Ulisses Garcia,192616,Switzerland,DF,28,1996,Marseille,FR1,2,564,0.064516129,2,465,0.1111111111111111,1.5,827,0.055350554,1.5,805,0.0625,1.4,774,0.098591549,23,840,0.107981221,53,906,0.1464088397790055,8,1313,0.052631579,0.77,1198,0.034222222,2,1260,0.026666667,0.19,1197,0.008519832,0.25,91,0.25,8,1137,0.084210526,10,852,0.09009009,14,1318,0.1138211382113821,28.6,1784,0.286,8,1092,0.1111111111111111,20,1210,0.099009901,1.93,1047,0.015469627,386,1192,0.1609003751563151,858,1276,0.1169574700109051,48,1177,0.1889763779527559,527,1642,0.1888888888888888,https://img.a.transfermarkt.technology/portrait/header/192616-1700236348.jpg?lm=1,Left-Back,4000000
Umar Sadiq,337715,Nigeria,FW,27,1997,Valencia,ES1,5,246,0.1612903225806451,0,1207,0,3.6,382,0.1328413284132841,3.6,344,0.15,0.8999999999999999,1119,0.063380282,14,1190,0.0657277,12,1697,0.033149171,25,548,0.1644736842105263,2.18,401,0.096888889,7,605,0.093333333,0.7600000000000001,407,0.034079328,0.25,91,0.25,7,1212,0.073684211,0,1887,0,12,1416,0.097560976,66.7,349,0.667,2,1621,0.027777778,18,1275,0.089108911,1.64,1237,0.013145175,224,1583,0.093372238,368,1734,0.050163577,19,1725,0.07480315,793,1408,0.2842293906810035,https://img.a.transfermarkt.technology/portrait/header/337715-1728040426.jpg?lm=1,Centre-Forward,5000000
Umut Tohumcu,569031,Germany,"MF,FW",19,2004,Hoffenheim,DE1,0,1231,0,1,742,0.055555556,0.1,1756,0.003690037,0.1,1755,0.004166667,0.4,1415,0.028169014,3,1728,0.014084507,13,1680,0.035911602,3,1683,0.019736842,0.72,1250,0.032,1,1464,0.013333333,0.24,1067,0.010761893,0,1194,0,3,1550,0.031578947,0,1887,0,9,1553,0.073170732,71.4,257,0.7140000000000001,3,1528,0.041666667,6,1752,0.02970297,1.44,1363,0.011542105,91,1928,0.037932472,193,1934,0.026308615,13,1862,0.051181102,342,1806,0.1225806451612903,https://img.a.transfermarkt.technology/portrait/header/569031-1691269357.jpg?lm=1,Central Midfield,7000000
Unai García,197122,Spain,DF,32,1992,Osasuna,ES1,0,1231,0,0,1207,0,0,1876,0,0,1875,0,0,1854,0,0,1949,0,3,1913,0.008287293,0,1941,0,0,1931,0,0,1706,0,0,1693,0,,,,0,1952,0,0,1887,0,0,2029,0,,,,0,1925,0,0,2099,0,0,2083,0,19,2136,0.007919967,41,2132,0.005588877,2,2119,0.007874016,0,2203,0,https://img.a.transfermarkt.technology/portrait/header/197122-1490623673.jpg?lm=1,Centre-Back,1000000
Unai Gómez,834752,Spain,"MF,FW",21,2003,Athletic Club,ES1,1,812,0.032258065,3,304,0.1666666666666666,1.9,700,0.070110701,1.9,674,0.079166667,0.8,1122,0.056338028,19,977,0.089201878,23,1446,0.063535912,19,761,0.125,1.33,794,0.059111111,4,919,0.053333333,0.28,988,0.012555542,0.05,1062,0.05,10,1010,0.1052631578947368,1,1707,0.009009009,12,1416,0.097560976,57.1,762,0.5710000000000001,2,1621,0.027777778,23,1127,0.1138613861386138,1.61,1261,0.012904714,235,1558,0.097957482,617,1477,0.08410578,42,1303,0.1653543307086614,899,1307,0.3222222222222222,https://img.a.transfermarkt.technology/portrait/header/834752-1709676122.png?lm=1,Attacking Midfield,6000000
Unai López,192009,Spain,MF,28,1995,Rayo Vallecano,ES1,3,403,0.096774194,1,742,0.055555556,1.6,788,0.05904059,1.6,764,0.066666667,1,988,0.070422535,22,873,0.1032863849765258,112,296,0.3093922651933701,26,523,0.1710526315789473,1.37,774,0.060888889,11,374,0.1466666666666666,0.58,579,0.026007908,0.12,547,0.12,19,575,0.2,11,790,0.099099099,31,707,0.2520325203252032,47.2,1235,0.472,21,447,0.2916666666666667,53,458,0.2623762376237624,2.79,598,0.022362828,828,391,0.3451438099208003,1458,813,0.1987459105779716,117,284,0.4606299212598425,1321,963,0.4734767025089605,https://img.a.transfermarkt.technology/portrait/header/192009-1726662500.jpg?lm=1,Central Midfield,2800000
Unai Marrero,625657,Spain,GK,22,2001,Real Sociedad,ES1,0,1231,0,0,1207,0,0,1876,0,0,1875,0,0,1854,0,0,1949,0,0,2058,0,0,1941,0,0,1931,0,0,1706,0,0,1693,0,,,,0,1952,0,0,1887,0,0,2029,0,,,,0,1925,0,0,2099,0,0,2083,0,29,2107,0.01208837,48,2120,0.006543075,1,2154,0.003937008,90,2060,0.032258065,https://img.a.transfermarkt.technology/portrait/header/625657-1692370133.jpg?lm=1,Goalkeeper,600000
Unai Núñez,338285,Spain,DF,27,1997,Athletic Club,ES1,0,1231,0,0,1207,0,0.2,1651,0.007380074,0.2,1648,0.008333333,0.1,1698,0.007042254,2,1802,0.009389671,26,1397,0.071823204,1,1845,0.006578947,0.14,1889,0.006222222,0,1706,0,0,1693,0,0,1194,0,1,1806,0.010526316,1,1707,0.009009009,10,1501,0.081300813,57.1,762,0.5710000000000001,17,593,0.2361111111111111,2,1963,0.00990099,0.28,1963,0.002244298,225,1581,0.093789079,554,1549,0.075517993,28,1569,0.1102362204724409,492,1670,0.1763440860215053,https://img.a.transfermarkt.technology/portrait/header/338285-1620308088.jpg?lm=1,Centre-Back,3000000
Unai Simón,262396,Spain,GK,27,1997,Athletic Club,ES1,0,1231,0,0,1207,0,0,1876,0,0,1875,0,0,1854,0,0,1949,0,0,2058,0,0,1941,0,0,1931,0,0,1706,0,0,1693,0,,,,0,1952,0,0,1887,0,0,2029,0,,,,1,1767,0.013888889,6,1752,0.02970297,0.29,1952,0.002324452,397,1164,0.1654856190079199,1133,1047,0.1544438386041439,33,1469,0.1299212598425196,1170,1079,0.4193548387096774,https://img.a.transfermarkt.technology/portrait/header/262396-1709674901.png?lm=1,Goalkeeper,28000000
Urko González,625651,Spain,MF,23,2001,Espanyol,ES1,0,1231,0,2,465,0.1111111111111111,0.5,1383,0.018450185,0.5,1376,0.020833333,0.7,1188,0.049295775,18,1015,0.084507042,63,779,0.1740331491712707,4,1609,0.026315789,0.26,1778,0.011555556,2,1260,0.026666667,0.13,1381,0.005829359,0,1194,0,10,1010,0.1052631578947368,5,1240,0.045045045,46,352,0.3739837398373983,63.6,496,0.636,8,1092,0.1111111111111111,24,1095,0.1188118811881188,1.51,1322,0.012103179,318,1351,0.1325552313463943,1138,1041,0.1551254089422028,71,803,0.2795275590551181,643,1530,0.2304659498207885,https://img.a.transfermarkt.technology/portrait/header/625651-1694171507.jpg?lm=1,Defensive Midfield,1500000
Valentin Atangana Edoa,923759,France,MF,18,2005,Reims,FR1,1,812,0.032258065,0,1207,0,2.5,549,0.092250923,2.5,520,0.1041666666666666,1.1,916,0.077464789,41,446,0.1924882629107981,93,442,0.2569060773480663,33,379,0.2171052631578947,1.04,970,0.046222222,6,696,0.08,0.19,1197,0.008519832,0.03,1164,0.03,12,897,0.1263157894736842,8,980,0.072072072,69,73,0.5609756097560976,73.7,221,0.737,37,95,0.5138888888888888,49,529,0.2425742574257425,1.55,1297,0.012423793,735,544,0.3063776573572321,2212,411,0.3015267175572519,117,284,0.4606299212598425,2329,178,0.8347670250896058,https://img.a.transfermarkt.technology/portrait/header/923759-1723836219.png?lm=1,Central Midfield,9000000
